V1,V2
DB11148,Q16445
DB11148,Q16678
DB11148,Q16790
DB11148,Q6PIU1
DB11148,Q70Z44
DB11148,Q7Z2W7
DB11148,Q86YN6
DB11148,Q8N1C3
DB11148,Q8NCM2
DB11148,Q8NER1
DB11148,Q8NET8
DB11148,Q8TAE7
DB11148,Q8TD43
DB11148,Q8TDN1
DB11148,Q8TDN2
DB11148,Q8WXA8
DB11148,Q92952
DB11148,Q92953
DB11148,Q96KK3
DB11148,Q96L42
DB11148,Q96PR1
DB11148,Q99250
DB11148,Q99808
DB11148,Q99928
DB11148,Q9BQ31
DB11148,Q9H252
DB11148,Q9H2S1
DB11148,Q9H3M0
DB11148,Q9H8P0
DB11148,Q9NPA1
DB11148,Q9NS40
DB11148,Q9NSA2
DB11148,Q9NY46
DB11148,Q9NZV8
DB11148,Q9UGI6
DB11148,Q9UGM1
DB11148,Q9UI33
DB11148,Q9UIX4
DB11148,Q9UJ90
DB11148,Q9UJ96
DB11148,Q9UK17
DB11148,Q9ULD8
DB11148,Q9ULX7
DB11148,Q9UN88
DB11148,Q9UQ05
DB11148,Q9UQD0
DB11148,Q9Y257
DB11148,Q9Y2T6
DB11148,Q9Y5S1
DB11148,Q9Y5Y9
DB11148,Q9Y6H6
DB11157,O00299
DB11157,O14556
DB11157,O14618
DB11157,O14791
DB11157,O15304
DB11157,O15350
DB11157,O60701
DB11157,O75340
DB11157,O75636
DB11157,O75880
DB11157,P00338
DB11157,P00387
DB11157,P00390
DB11157,P00441
DB11157,P00558
DB11157,P00734
DB11157,P00736
DB11157,P00739
DB11157,P00747
DB11157,P00748
DB11157,P00751
DB11157,P01008
DB11157,P01009
DB11157,P01011
DB11157,P01019
DB11157,P01023
DB11157,P01024
DB11157,P01031
DB11157,P01042
DB11157,P01308
DB11157,P01591
DB11157,P02533
DB11157,P02538
DB11157,P02647
DB11157,P02652
DB11157,P02655
DB11157,P02656
DB11157,P02671
DB11157,P02743
DB11157,P02746
DB11157,P02747
DB11157,P02748
DB11157,P02749
DB11157,P02750
DB11157,P02751
DB11157,P02765
DB11157,P02766
DB11157,P02775
DB11157,P02787
DB11157,P02795
DB11157,P03372
DB11157,P03952
DB11157,P04003
DB11157,P04004
DB11157,P04075
DB11157,P04217
DB11157,P04279
DB11157,P04406
DB11157,P04731
DB11157,P05090
DB11157,P05109
DB11157,P05121
DB11157,P05155
DB11157,P05452
DB11157,P05543
DB11157,P05546
DB11157,P06396
DB11157,P06702
DB11157,P06727
DB11157,P06733
DB11157,P06744
DB11157,P07237
DB11157,P07357
DB11157,P07360
DB11157,P07437
DB11157,P07900
DB11157,P08185
DB11157,P08603
DB11157,P08697
DB11157,P08700
DB11157,P08758
DB11157,P08779
DB11157,P08865
DB11157,P09525
DB11157,P09874
DB11157,P0C0L5
DB11157,P10412
DB11157,P10809
DB11157,P10909
DB11157,P10997
DB11157,P11021
DB11157,P11142
DB11157,P12814
DB11157,P14550
DB11157,P14618
DB11157,P14625
DB11157,P14780
DB11157,P14866
DB11157,P14923
DB11157,P15169
DB11157,P15531
DB11157,P15814
DB11157,P15880
DB11157,P15924
DB11157,P16455
DB11157,P17174
DB11157,P18669
DB11157,P20851
DB11157,P22626
DB11157,P22792
DB11157,P23246
DB11157,P23415
DB11157,P23526
DB11157,P23528
DB11157,P23560
DB11157,P25311
DB11157,P25713
DB11157,P26447
DB11157,P27169
DB11157,P27797
DB11157,P29034
DB11157,P29372
DB11157,P29401
DB11157,P29622
DB11157,P30041
DB11157,P30086
DB11157,P30101
DB11157,P31942
DB11157,P31943
DB11157,P31946
DB11157,P32119
DB11157,P35527
DB11157,P35858
DB11157,P36955
DB11157,P37840
DB11157,P42858
DB11157,P43487
DB11157,P43652
DB11157,P45381
DB11157,P45973
DB11157,P46663
DB11157,P46736
DB11157,P46939
DB11157,P48637
DB11157,P48723
DB11157,P49411
DB11157,P49908
DB11157,P50213
DB11157,P51693
DB11157,P51858
DB11157,P51884
DB11157,P56524
DB11157,P56537
DB11157,P60174
DB11157,P60842
DB11157,P61769
DB11157,P62807
DB11157,P62937
DB11157,P63244
DB11157,P63261
DB11157,P68104
DB11157,P68871
DB11157,P69905
DB11157,P78330
DB11157,P81605
DB11157,Q00987
DB11157,Q06323
DB11157,Q06481
DB11157,Q06830
DB11157,Q07021
DB11157,Q07955
DB11157,Q0VD83
DB11157,Q13547
DB11157,Q14624
DB11157,Q15185
DB11157,Q15428
DB11157,Q8N907
DB11157,Q969S2
DB11157,Q96FI4
DB11157,Q99497
DB11157,Q9BY41
DB11157,Q9UHF0
DB11181,Q05940
DB11181,Q99705
DB11186,O00180
DB11186,O00206
DB11186,O00264
DB11186,O00305
DB11186,O00555
DB11186,O14764
DB11186,O14983
DB11186,O15399
DB11186,O15547
DB11186,O15554
DB11186,O43193
DB11186,O43497
DB11186,O43570
DB11186,O60359
DB11186,O60391
DB11186,O60840
DB11186,O75311
DB11186,O75469
DB11186,O75762
DB11186,O95069
DB11186,O95180
DB11186,O95259
DB11186,O95298
DB11186,P00390
DB11186,P00441
DB11186,P00533
DB11186,P00915
DB11186,P00918
DB11186,P01137
DB11186,P02708
DB11186,P02763
DB11186,P02768
DB11186,P03372
DB11186,P04035
DB11186,P04040
DB11186,P04150
DB11186,P04629
DB11186,P04839
DB11186,P05023
DB11186,P05093
DB11186,P05129
DB11186,P05177
DB11186,P05771
DB11186,P06276
DB11186,P06401
DB11186,P07203
DB11186,P07451
DB11186,P07550
DB11186,P08172
DB11186,P08173
DB11186,P08183
DB11186,P08235
DB11186,P08588
DB11186,P08686
DB11186,P08908
DB11186,P08912
DB11186,P08913
DB11186,P10275
DB11186,P10635
DB11186,P10636
DB11186,P10827
DB11186,P10828
DB11186,P11229
DB11186,P11388
DB11186,P13498
DB11186,P13945
DB11186,P14598
DB11186,P14867
DB11186,P14902
DB11186,P15153
DB11186,P15559
DB11186,P15692
DB11186,P16220
DB11186,P16581
DB11186,P16860
DB11186,P17252
DB11186,P17302
DB11186,P17405
DB11186,P17658
DB11186,P17787
DB11186,P18089
DB11186,P18505
DB11186,P18507
DB11186,P18825
DB11186,P19320
DB11186,P19878
DB11186,P20309
DB11186,P20815
DB11186,P21397
DB11186,P21796
DB11186,P21817
DB11186,P21917
DB11186,P21918
DB11186,P22748
DB11186,P23141
DB11186,P23219
DB11186,P23415
DB11186,P23786
DB11186,P23975
DB11186,P24462
DB11186,P24752
DB11186,P25021
DB11186,P25100
DB11186,P25103
DB11186,P26358
DB11186,P27338
DB11186,P28221
DB11186,P28222
DB11186,P28223
DB11186,P28335
DB11186,P28472
DB11186,P29274
DB11186,P29474
DB11186,P29475
DB11186,P30926
DB11186,P31644
DB11186,P31645
DB11186,P32297
DB11186,P32418
DB11186,P34903
DB11186,P34969
DB11186,P34995
DB11186,P35218
DB11186,P35228
DB11186,P35348
DB11186,P35354
DB11186,P35367
DB11186,P35368
DB11186,P35462
DB11186,P35869
DB11186,P36544
DB11186,P37231
DB11186,P39086
DB11186,P41143
DB11186,P41146
DB11186,P41231
DB11186,P41594
DB11186,P41595
DB11186,P41743
DB11186,P42261
DB11186,P43657
DB11186,P43681
DB11186,P45954
DB11186,P45983
DB11186,P46098
DB11186,P47712
DB11186,P47869
DB11186,P47870
DB11186,P47898
DB11186,P47900
DB11186,P48050
DB11186,P48051
DB11186,P48167
DB11186,P48169
DB11186,P48549
DB11186,P50406
DB11186,P50416
DB11186,P51575
DB11186,P51582
DB11186,P51649
DB11186,P54284
DB11186,P54289
DB11186,P54750
DB11186,P56373
DB11186,P61024
DB11186,P62508
DB11186,P62955
DB11186,P63000
DB11186,P63252
DB11186,P63316
DB11186,P78334
DB11186,P98194
DB11186,Q00975
DB11186,Q01064
DB11186,Q01668
DB11186,Q01959
DB11186,Q02083
DB11186,Q02156
DB11186,Q02218
DB11186,Q02641
DB11186,Q03181
DB11186,Q04759
DB11186,Q05513
DB11186,Q05586
DB11186,Q05655
DB11186,Q05940
DB11186,Q06432
DB11186,Q07869
DB11186,Q08289
DB11186,Q12791
DB11186,Q12879
DB11186,Q13002
DB11186,Q13003
DB11186,Q13224
DB11186,Q13639
DB11186,Q13698
DB11186,Q13936
DB11186,Q14003
DB11186,Q14330
DB11186,Q14500
DB11186,Q14654
DB11186,Q14957
DB11186,Q14994
DB11186,Q15080
DB11186,Q15125
DB11186,Q15391
DB11186,Q15822
DB11186,Q15878
DB11186,Q16099
DB11186,Q16322
DB11186,Q16445
DB11186,Q16478
DB11186,Q16558
DB11186,Q16620
DB11186,Q16665
DB11186,Q16678
DB11186,Q16790
DB11186,Q6PIU1
DB11186,Q7Z2W7
DB11186,Q7Z3S7
DB11186,Q86U10
DB11186,Q86VZ1
DB11186,Q86W47
DB11186,Q86YN6
DB11186,Q8N1C3
DB11186,Q8NCM2
DB11186,Q8NER1
DB11186,Q8NET8
DB11186,Q8TAE7
DB11186,Q8TCU5
DB11186,Q8TDN1
DB11186,Q8TDN2
DB11186,Q8WXS5
DB11186,Q92731
DB11186,Q92736
DB11186,Q92806
DB11186,Q92952
DB11186,Q93086
DB11186,Q96G91
DB11186,Q96KK3
DB11186,Q96L42
DB11186,Q96PR1
DB11186,Q99571
DB11186,Q99572
DB11186,Q99677
DB11186,Q99705
DB11186,Q99928
DB11186,Q9BPV8
DB11186,Q9BQ31
DB11186,Q9BXT2
DB11186,Q9H244
DB11186,Q9H2S1
DB11186,Q9H3M0
DB11186,Q9H3N8
DB11186,Q9HBA0
DB11186,Q9NPA1
DB11186,Q9NPD5
DB11186,Q9NS40
DB11186,Q9P0X4
DB11186,Q9UBL9
DB11186,Q9UBN1
DB11186,Q9UF02
DB11186,Q9UGI6
DB11186,Q9UIX4
DB11186,Q9UJ96
DB11186,Q9UKV0
DB11186,Q9ULD8
DB11186,Q9ULX7
DB11186,Q9UN88
DB11186,Q9UNX9
DB11186,Q9UPY5
DB11186,Q9UQ05
DB11186,Q9Y257
DB11186,Q9Y2T6
DB11186,Q9Y5N1
DB11186,Q9Y5S1
DB11186,Q9Y698
DB11186,Q9Y6K1
DB11186,Q9Y6L6
DB11186,Q9Y6Y9
DB11219,O00206
DB11219,O00305
DB11219,O00555
DB11219,O14521
DB11219,O14556
DB11219,O14618
DB11219,O14764
DB11219,O14791
DB11219,O15304
DB11219,O15350
DB11219,O15399
DB11219,O60359
DB11219,O60391
DB11219,O60656
DB11219,O60840
DB11219,O75311
DB11219,O75340
DB11219,O75469
DB11219,O75636
DB11219,O95718
DB11219,P00367
DB11219,P00441
DB11219,P00450
DB11219,P00734
DB11219,P00736
DB11219,P00738
DB11219,P00739
DB11219,P00748
DB11219,P00751
DB11219,P00846
DB11219,P01009
DB11219,P01011
DB11219,P01019
DB11219,P01023
DB11219,P01024
DB11219,P01031
DB11219,P01042
DB11219,P01308
DB11219,P01591
DB11219,P02533
DB11219,P02538
DB11219,P02647
DB11219,P02649
DB11219,P02652
DB11219,P02671
DB11219,P02743
DB11219,P02746
DB11219,P02747
DB11219,P02751
DB11219,P02763
DB11219,P02765
DB11219,P02766
DB11219,P02768
DB11219,P02787
DB11219,P02790
DB11219,P02795
DB11219,P03951
DB11219,P03952
DB11219,P04003
DB11219,P04004
DB11219,P04114
DB11219,P04196
DB11219,P04217
DB11219,P04264
DB11219,P04279
DB11219,P04731
DB11219,P05067
DB11219,P05093
DB11219,P05109
DB11219,P05129
DB11219,P05164
DB11219,P05546
DB11219,P05771
DB11219,P06702
DB11219,P06727
DB11219,P06733
DB11219,P07202
DB11219,P07357
DB11219,P07360
DB11219,P07550
DB11219,P08183
DB11219,P08185
DB11219,P08588
DB11219,P08603
DB11219,P08686
DB11219,P08700
DB11219,P08779
DB11219,P08913
DB11219,P0C0L5
DB11219,P10109
DB11219,P10909
DB11219,P11137
DB11219,P11511
DB11219,P11678
DB11219,P13500
DB11219,P13645
DB11219,P13647
DB11219,P14060
DB11219,P14416
DB11219,P14780
DB11219,P14867
DB11219,P14923
DB11219,P15169
DB11219,P15531
DB11219,P15538
DB11219,P15924
DB11219,P16083
DB11219,P16220
DB11219,P16455
DB11219,P16860
DB11219,P17252
DB11219,P18405
DB11219,P18505
DB11219,P18507
DB11219,P19099
DB11219,P20851
DB11219,P21728
DB11219,P22792
DB11219,P23141
DB11219,P23219
DB11219,P23415
DB11219,P24046
DB11219,P25100
DB11219,P25713
DB11219,P26439
DB11219,P27797
DB11219,P28223
DB11219,P28335
DB11219,P28472
DB11219,P29034
DB11219,P29622
DB11219,P30101
DB11219,P30968
DB11219,P31151
DB11219,P31213
DB11219,P31644
DB11219,P34903
DB11219,P34972
DB11219,P35348
DB11219,P35354
DB11219,P35368
DB11219,P35372
DB11219,P35498
DB11219,P35527
DB11219,P35858
DB11219,P35908
DB11219,P37059
DB11219,P37231
DB11219,P41143
DB11219,P41145
DB11219,P41238
DB11219,P41743
DB11219,P42330
DB11219,P43681
DB11219,P45381
DB11219,P46597
DB11219,P46663
DB11219,P46736
DB11219,P46939
DB11219,P47712
DB11219,P47869
DB11219,P47870
DB11219,P48039
DB11219,P48167
DB11219,P48169
DB11219,P49286
DB11219,P49411
DB11219,P49908
DB11219,P50453
DB11219,P51693
DB11219,P54284
DB11219,P54289
DB11219,P60174
DB11219,P62508
DB11219,P62955
DB11219,P68104
DB11219,P69905
DB11219,P78330
DB11219,P78334
DB11219,P78559
DB11219,P80365
DB11219,P81605
DB11219,Q00975
DB11219,Q01668
DB11219,Q02156
DB11219,Q02383
DB11219,Q02641
DB11219,Q04759
DB11219,Q05513
DB11219,Q05586
DB11219,Q05655
DB11219,Q06432
DB11219,Q06481
DB11219,Q07869
DB11219,Q08289
DB11219,Q0VD83
DB11219,Q12809
DB11219,Q12879
DB11219,Q13224
DB11219,Q13698
DB11219,Q13936
DB11219,Q14624
DB11219,Q14957
DB11219,Q14994
DB11219,Q15125
DB11219,Q15878
DB11219,Q16445
DB11219,Q7Z3S7
DB11219,Q8N1C3
DB11219,Q8N907
DB11219,Q8NET8
DB11219,Q8TCU5
DB11219,Q8WXS5
DB11219,Q92753
DB11219,Q99527
DB11219,Q99928
DB11219,Q9BXT2
DB11219,Q9BY41
DB11219,Q9H8P0
DB11219,Q9UBN1
DB11219,Q9UF02
DB11219,Q9UN88
DB11219,Q9Y698
DB11235,P04271
DB11235,P10636
DB11235,P23297
DB11235,P25105
DB11235,P52209
DB11235,P80511
DB11235,Q99584
DB11273,P01584
DB11273,P02708
DB11273,P26358
DB11273,P61024
DB11273,Q00653
DB11273,Q06278
DB11273,Q86U10
DB11273,Q9Y6K1
DB11274,A5X5Y0
DB11274,O00264
DB11274,O14764
DB11274,O15399
DB11274,O15547
DB11274,O43497
DB11274,O43525
DB11274,O43526
DB11274,O60391
DB11274,O60840
DB11274,O75311
DB11274,O95180
DB11274,O95259
DB11274,O95264
DB11274,P00441
DB11274,P00918
DB11274,P02708
DB11274,P02763
DB11274,P06276
DB11274,P07451
DB11274,P07550
DB11274,P08172
DB11274,P08173
DB11274,P08588
DB11274,P08912
DB11274,P09172
DB11274,P09211
DB11274,P0DP23
DB11274,P10275
DB11274,P11229
DB11274,P13945
DB11274,P14867
DB11274,P15382
DB11274,P16389
DB11274,P17405
DB11274,P17658
DB11274,P18505
DB11274,P18507
DB11274,P21397
DB11274,P21917
DB11274,P22001
DB11274,P22303
DB11274,P22459
DB11274,P22460
DB11274,P23415
DB11274,P23975
DB11274,P25021
DB11274,P25100
DB11274,P25103
DB11274,P26447
DB11274,P27338
DB11274,P28221
DB11274,P28222
DB11274,P28472
DB11274,P29274
DB11274,P29475
DB11274,P30542
DB11274,P31644
DB11274,P31645
DB11274,P32297
DB11274,P34903
DB11274,P35368
DB11274,P35372
DB11274,P35498
DB11274,P35499
DB11274,P36544
DB11274,P41143
DB11274,P41145
DB11274,P41231
DB11274,P41595
DB11274,P42261
DB11274,P43657
DB11274,P43681
DB11274,P46098
DB11274,P47869
DB11274,P47870
DB11274,P47898
DB11274,P47900
DB11274,P48048
DB11274,P48167
DB11274,P48169
DB11274,P48547
DB11274,P51575
DB11274,P51582
DB11274,P51787
DB11274,P56373
DB11274,P56696
DB11274,P63316
DB11274,P78334
DB11274,P78508
DB11274,Q01118
DB11274,Q01668
DB11274,Q03721
DB11274,Q06432
DB11274,Q09470
DB11274,Q12879
DB11274,Q13303
DB11274,Q13639
DB11274,Q13698
DB11274,Q13936
DB11274,Q14003
DB11274,Q14500
DB11274,Q14524
DB11274,Q14654
DB11274,Q14721
DB11274,Q14722
DB11274,Q14957
DB11274,Q15391
DB11274,Q15842
DB11274,Q15858
DB11274,Q15878
DB11274,Q16322
DB11274,Q16445
DB11274,Q16568
DB11274,Q6PIU1
DB11274,Q70Z44
DB11274,Q86VZ1
DB11274,Q8N1C3
DB11274,Q8NCM2
DB11274,Q8TAE7
DB11274,Q8TCU5
DB11274,Q8TDN1
DB11274,Q8TDN2
DB11274,Q8WXA8
DB11274,Q92953
DB11274,Q93086
DB11274,Q96G91
DB11274,Q96KK3
DB11274,Q96L42
DB11274,Q96PR1
DB11274,Q99250
DB11274,Q99571
DB11274,Q99572
DB11274,Q99677
DB11274,Q99712
DB11274,Q99928
DB11274,Q9BPV8
DB11274,Q9BQ31
DB11274,Q9H244
DB11274,Q9H252
DB11274,Q9H3M0
DB11274,Q9H3N8
DB11274,Q9NR82
DB11274,Q9NS40
DB11274,Q9NSA2
DB11274,Q9NY46
DB11274,Q9NZV8
DB11274,Q9P0X4
DB11274,Q9UBL9
DB11274,Q9UI33
DB11274,Q9UIX4
DB11274,Q9UJ90
DB11274,Q9UJ96
DB11274,Q9UK17
DB11274,Q9ULD8
DB11274,Q9UN88
DB11274,Q9UNX9
DB11274,Q9UQ05
DB11274,Q9UQD0
DB11274,Q9Y5Y9
DB11274,Q9Y6H6
DB11274,Q9Y6J6
DB11278,Q86YN6
DB11348,O00299
DB11348,O14556
DB11348,O14618
DB11348,O14764
DB11348,O14791
DB11348,O15304
DB11348,O15350
DB11348,O15547
DB11348,O43525
DB11348,O60701
DB11348,O75636
DB11348,O75880
DB11348,P00338
DB11348,P00387
DB11348,P00390
DB11348,P00441
DB11348,P00558
DB11348,P00736
DB11348,P00739
DB11348,P00748
DB11348,P00751
DB11348,P01011
DB11348,P01019
DB11348,P01023
DB11348,P01024
DB11348,P01031
DB11348,P01042
DB11348,P01189
DB11348,P01308
DB11348,P01591
DB11348,P02533
DB11348,P02538
DB11348,P02585
DB11348,P02647
DB11348,P02649
DB11348,P02652
DB11348,P02655
DB11348,P02656
DB11348,P02743
DB11348,P02748
DB11348,P02749
DB11348,P02750
DB11348,P02751
DB11348,P02765
DB11348,P02766
DB11348,P02775
DB11348,P02795
DB11348,P03952
DB11348,P04003
DB11348,P04004
DB11348,P04075
DB11348,P04217
DB11348,P04264
DB11348,P04279
DB11348,P04406
DB11348,P04731
DB11348,P05090
DB11348,P05109
DB11348,P05121
DB11348,P05155
DB11348,P05164
DB11348,P05452
DB11348,P05543
DB11348,P05546
DB11348,P06396
DB11348,P06702
DB11348,P06727
DB11348,P06733
DB11348,P06744
DB11348,P07357
DB11348,P07360
DB11348,P07437
DB11348,P08172
DB11348,P08173
DB11348,P08185
DB11348,P08235
DB11348,P08603
DB11348,P08697
DB11348,P08700
DB11348,P08758
DB11348,P08779
DB11348,P08865
DB11348,P08912
DB11348,P09525
DB11348,P09874
DB11348,P0C0L5
DB11348,P10275
DB11348,P10412
DB11348,P10809
DB11348,P10909
DB11348,P10997
DB11348,P11142
DB11348,P11229
DB11348,P11678
DB11348,P12814
DB11348,P13645
DB11348,P13647
DB11348,P14550
DB11348,P14618
DB11348,P14866
DB11348,P14867
DB11348,P14923
DB11348,P15169
DB11348,P15382
DB11348,P15531
DB11348,P15814
DB11348,P15924
DB11348,P16389
DB11348,P16455
DB11348,P17174
DB11348,P17405
DB11348,P17658
DB11348,P17787
DB11348,P18505
DB11348,P18507
DB11348,P18669
DB11348,P20309
DB11348,P20851
DB11348,P21728
DB11348,P21917
DB11348,P21918
DB11348,P22001
DB11348,P22459
DB11348,P22460
DB11348,P22626
DB11348,P22792
DB11348,P23246
DB11348,P23415
DB11348,P23526
DB11348,P23528
DB11348,P23560
DB11348,P25021
DB11348,P25311
DB11348,P25713
DB11348,P27169
DB11348,P28223
DB11348,P28335
DB11348,P28472
DB11348,P29034
DB11348,P29372
DB11348,P29401
DB11348,P29622
DB11348,P30041
DB11348,P30049
DB11348,P30086
DB11348,P31151
DB11348,P31644
DB11348,P31942
DB11348,P31943
DB11348,P31946
DB11348,P32119
DB11348,P34903
DB11348,P34969
DB11348,P35367
DB11348,P35372
DB11348,P35462
DB11348,P35498
DB11348,P35527
DB11348,P35858
DB11348,P35908
DB11348,P36955
DB11348,P41143
DB11348,P41145
DB11348,P41231
DB11348,P41595
DB11348,P42261
DB11348,P42858
DB11348,P43487
DB11348,P43652
DB11348,P43657
DB11348,P43681
DB11348,P45381
DB11348,P45973
DB11348,P46597
DB11348,P46663
DB11348,P46736
DB11348,P46939
DB11348,P47869
DB11348,P47870
DB11348,P47900
DB11348,P48039
DB11348,P48169
DB11348,P48547
DB11348,P48637
DB11348,P48723
DB11348,P49286
DB11348,P49411
DB11348,P49908
DB11348,P50213
DB11348,P50406
DB11348,P51575
DB11348,P51582
DB11348,P51693
DB11348,P51858
DB11348,P51884
DB11348,P56373
DB11348,P56524
DB11348,P56537
DB11348,P60174
DB11348,P62807
DB11348,P62937
DB11348,P63261
DB11348,P63316
DB11348,P68871
DB11348,P78330
DB11348,P78334
DB11348,P80511
DB11348,P81605
DB11348,P98194
DB11348,Q01064
DB11348,Q01118
DB11348,Q03721
DB11348,Q06323
DB11348,Q06481
DB11348,Q06830
DB11348,Q07021
DB11348,Q07955
DB11348,Q09470
DB11348,Q0VD83
DB11348,Q13303
DB11348,Q13547
DB11348,Q14003
DB11348,Q14624
DB11348,Q14721
DB11348,Q14722
DB11348,Q14994
DB11348,Q15391
DB11348,Q15428
DB11348,Q15858
DB11348,Q16322
DB11348,Q16445
DB11348,Q6PIU1
DB11348,Q86VZ1
DB11348,Q8N1C3
DB11348,Q8N907
DB11348,Q8NCM2
DB11348,Q8TAE7
DB11348,Q8TDN1
DB11348,Q8TDN2
DB11348,Q92753
DB11348,Q92953
DB11348,Q93086
DB11348,Q96G91
DB11348,Q96KK3
DB11348,Q96L42
DB11348,Q96PR1
DB11348,Q99497
DB11348,Q99571
DB11348,Q99572
DB11348,Q99677
DB11348,Q99928
DB11348,Q9BPV8
DB11348,Q9BQ31
DB11348,Q9H1R3
DB11348,Q9H252
DB11348,Q9H3M0
DB11348,Q9H3N8
DB11348,Q9NR82
DB11348,Q9NS40
DB11348,Q9NSA2
DB11348,Q9NY46
DB11348,Q9NYX4
DB11348,Q9UBL9
DB11348,Q9UHF0
DB11348,Q9UI33
DB11348,Q9UIX4
DB11348,Q9UJ90
DB11348,Q9UJ96
DB11348,Q9UK17
DB11348,Q9ULD8
DB11348,Q9UN88
DB11348,Q9UQ05
DB11348,Q9UQD0
DB11348,Q9Y5N1
DB11348,Q9Y5Y9
DB11348,Q9Y6H6
DB11348,Q9Y6J6
DB11359,P06276
DB11359,P06401
DB11359,P10275
DB11359,P11388
DB11359,P22303
DB11359,Q12809
DB11359,Q16348
DB11359,Q4U2R8
DB11359,Q8TCC7
DB11359,Q9NSA0
DB11359,Q9Y694
DB11386,O00180
DB11386,O00305
DB11386,O00555
DB11386,O14764
DB11386,O14983
DB11386,O15399
DB11386,O15547
DB11386,O15554
DB11386,O43193
DB11386,O43497
DB11386,O60359
DB11386,O60391
DB11386,O60840
DB11386,O75469
DB11386,O95069
DB11386,O95180
DB11386,O95259
DB11386,O95298
DB11386,P01137
DB11386,P02763
DB11386,P02768
DB11386,P03372
DB11386,P04629
DB11386,P05023
DB11386,P05093
DB11386,P05129
DB11386,P05771
DB11386,P07550
DB11386,P08172
DB11386,P08173
DB11386,P08588
DB11386,P08686
DB11386,P08908
DB11386,P08912
DB11386,P08913
DB11386,P0DP23
DB11386,P10275
DB11386,P10636
DB11386,P10827
DB11386,P10828
DB11386,P11229
DB11386,P11388
DB11386,P13945
DB11386,P14416
DB11386,P14867
DB11386,P15692
DB11386,P16581
DB11386,P16860
DB11386,P17252
DB11386,P17302
DB11386,P17405
DB11386,P17658
DB11386,P18089
DB11386,P18505
DB11386,P18507
DB11386,P18825
DB11386,P19320
DB11386,P20309
DB11386,P21728
DB11386,P21917
DB11386,P21918
DB11386,P23415
DB11386,P23786
DB11386,P23975
DB11386,P25021
DB11386,P25100
DB11386,P26358
DB11386,P28221
DB11386,P28222
DB11386,P28223
DB11386,P28335
DB11386,P28472
DB11386,P29474
DB11386,P30926
DB11386,P31644
DB11386,P31645
DB11386,P32297
DB11386,P32418
DB11386,P34903
DB11386,P34969
DB11386,P35228
DB11386,P35348
DB11386,P35367
DB11386,P35368
DB11386,P35372
DB11386,P35462
DB11386,P35498
DB11386,P35499
DB11386,P37231
DB11386,P41143
DB11386,P41145
DB11386,P41231
DB11386,P41595
DB11386,P41743
DB11386,P43657
DB11386,P45983
DB11386,P46098
DB11386,P47869
DB11386,P47870
DB11386,P47900
DB11386,P48050
DB11386,P48051
DB11386,P48169
DB11386,P48549
DB11386,P50406
DB11386,P50416
DB11386,P51575
DB11386,P51582
DB11386,P54284
DB11386,P54289
DB11386,P54750
DB11386,P56373
DB11386,P61024
DB11386,P62508
DB11386,P62955
DB11386,P63252
DB11386,P63316
DB11386,P78334
DB11386,P98194
DB11386,Q00975
DB11386,Q01064
DB11386,Q01118
DB11386,Q01668
DB11386,Q01959
DB11386,Q02156
DB11386,Q02641
DB11386,Q04759
DB11386,Q05513
DB11386,Q05586
DB11386,Q05655
DB11386,Q06432
DB11386,Q07699
DB11386,Q07869
DB11386,Q08289
DB11386,Q12791
DB11386,Q12879
DB11386,Q13224
DB11386,Q13639
DB11386,Q13698
DB11386,Q13936
DB11386,Q14003
DB11386,Q14500
DB11386,Q14524
DB11386,Q14654
DB11386,Q14957
DB11386,Q14994
DB11386,Q15125
DB11386,Q15391
DB11386,Q15822
DB11386,Q15858
DB11386,Q15878
DB11386,Q16322
DB11386,Q16445
DB11386,Q16558
DB11386,Q16620
DB11386,Q16665
DB11386,Q6PIU1
DB11386,Q7Z3S7
DB11386,Q86VZ1
DB11386,Q86W47
DB11386,Q86YN6
DB11386,Q8N1C3
DB11386,Q8NCM2
DB11386,Q8TAE7
DB11386,Q8TCU5
DB11386,Q8TDN1
DB11386,Q8TDN2
DB11386,Q8WXS5
DB11386,Q92731
DB11386,Q92736
DB11386,Q92806
DB11386,Q92952
DB11386,Q93086
DB11386,Q96G91
DB11386,Q96KK3
DB11386,Q96L42
DB11386,Q96PR1
DB11386,Q99250
DB11386,Q99571
DB11386,Q99572
DB11386,Q99677
DB11386,Q99720
DB11386,Q99928
DB11386,Q9BPV8
DB11386,Q9BQ31
DB11386,Q9BXT2
DB11386,Q9H244
DB11386,Q9H2S1
DB11386,Q9H3M0
DB11386,Q9H3N8
DB11386,Q9NPA1
DB11386,Q9NPD5
DB11386,Q9NS40
DB11386,Q9NY46
DB11386,Q9P0X4
DB11386,Q9UBL9
DB11386,Q9UBN1
DB11386,Q9UF02
DB11386,Q9UGI6
DB11386,Q9UI33
DB11386,Q9UIX4
DB11386,Q9UJ96
DB11386,Q9ULD8
DB11386,Q9UN88
DB11386,Q9UNX9
DB11386,Q9UQ05
DB11386,Q9UQD0
DB11386,Q9Y257
DB11386,Q9Y5N1
DB11386,Q9Y5Y9
DB11386,Q9Y698
DB11386,Q9Y6L6
DB11496,O75469
DB11496,P10275
DB11496,P10827
DB11496,P10828
DB11496,P37231
DB11496,Q14994
DB11577,A5X5Y0
DB11577,O00264
DB11577,O95069
DB11577,O95298
DB11577,O95644
