V1,V2
DB02772,P18858
DB02772,P19634
DB02772,P19971
DB02772,P20594
DB02772,P20618
DB02772,P23381
DB02772,P25092
DB02772,P25815
DB02772,P28062
DB02772,P28065
DB02772,P28074
DB02772,P30518
DB02772,P30531
DB02772,P30559
DB02772,P30872
DB02772,P30874
DB02772,P30988
DB02772,P31391
DB02772,P31639
DB02772,P32238
DB02772,P32239
DB02772,P32745
DB02772,P33032
DB02772,P34981
DB02772,P35346
DB02772,P35610
DB02772,P37288
DB02772,P40306
DB02772,P41968
DB02772,P47901
DB02772,P48735
DB02772,P49146
DB02772,P49354
DB02772,P49356
DB02772,P49721
DB02772,P49916
DB02772,P50135
DB02772,P51172
DB02772,P51681
DB02772,P51788
DB02772,P61073
DB02772,P78348
DB02772,Q01726
DB02772,Q02643
DB02772,Q08462
DB02772,Q13509
DB02772,Q14145
DB02772,Q14534
DB02772,Q16515
DB02772,Q16602
DB02772,Q16739
DB02772,Q16850
DB02772,Q92800
DB02772,Q92847
DB02772,Q92911
DB02772,Q99519
DB02772,Q9H3S4
DB02772,Q9NQX3
DB02772,Q9UEW3
DB02772,Q9UGM6
DB02772,Q9UL51
DB02772,Q9UM07
DB02772,Q9UNN8
DB02772,Q9Y234
DB02772,Q9Y289
DB02772,Q9Y3R4
DB03085,O00142
DB03085,O00244
DB03085,O00764
DB03085,O14746
DB03085,O14980
DB03085,O43613
DB03085,O43614
DB03085,O43766
DB03085,O60502
DB03085,O60894
DB03085,O60895
DB03085,O60896
DB03085,O75874
DB03085,O95622
DB03085,P00749
DB03085,P01350
DB03085,P01889
DB03085,P04156
DB03085,P06280
DB03085,P07098
DB03085,P08174
DB03085,P08473
DB03085,P09110
DB03085,P11168
DB03085,P11387
DB03085,P13716
DB03085,P14207
DB03085,P15144
DB03085,P15328
DB03085,P16066
DB03085,P16233
DB03085,P16444
DB03085,P18858
DB03085,P19634
DB03085,P19801
DB03085,P19971
DB03085,P20594
DB03085,P20618
DB03085,P20813
DB03085,P23381
DB03085,P25092
DB03085,P25116
DB03085,P25815
DB03085,P28062
DB03085,P28065
DB03085,P28074
DB03085,P30411
DB03085,P30518
DB03085,P30531
DB03085,P30559
DB03085,P30872
DB03085,P30874
DB03085,P30988
DB03085,P31327
DB03085,P31391
DB03085,P31639
DB03085,P32238
DB03085,P32239
DB03085,P32245
DB03085,P32745
DB03085,P32754
DB03085,P33032
DB03085,P34981
DB03085,P34998
DB03085,P35346
DB03085,P35610
DB03085,P37088
DB03085,P37288
DB03085,P39900
DB03085,P40306
DB03085,P41968
DB03085,P43220
DB03085,P47901
DB03085,P49146
DB03085,P49327
DB03085,P49354
DB03085,P49356
DB03085,P49721
DB03085,P49916
DB03085,P50135
DB03085,P51168
DB03085,P51170
DB03085,P51172
DB03085,P51681
DB03085,P51788
DB03085,P53396
DB03085,P55157
DB03085,P61073
DB03085,P61626
DB03085,P68133
DB03085,P78348
DB03085,Q01718
DB03085,Q01726
DB03085,Q02643
DB03085,Q04206
DB03085,Q08462
DB03085,Q08828
DB03085,Q13509
DB03085,Q14145
DB03085,Q14534
DB03085,Q15910
DB03085,Q16515
DB03085,Q16602
DB03085,Q16739
DB03085,Q16850
DB03085,Q8TE23
DB03085,Q92800
DB03085,Q92847
DB03085,Q92911
DB03085,Q99519
DB03085,Q9H3S4
DB03085,Q9NQX3
DB03085,Q9UEW3
DB03085,Q9UGM6
DB03085,Q9UL51
DB03085,Q9UM07
DB03085,Q9UNN8
DB03085,Q9Y234
DB03085,Q9Y289
DB03085,Q9Y3I0
DB03085,Q9Y3R4
DB03312,O00244
DB03312,O00764
DB03312,O14746
DB03312,O14980
DB03312,O43613
DB03312,O43614
DB03312,O43766
DB03312,O60502
DB03312,O60894
DB03312,O60895
DB03312,O60896
DB03312,O75874
DB03312,O95622
DB03312,P00749
DB03312,P01350
DB03312,P01889
DB03312,P04156
DB03312,P06280
DB03312,P07098
DB03312,P08174
DB03312,P08473
DB03312,P09110
DB03312,P11168
DB03312,P11387
DB03312,P11413
DB03312,P13716
DB03312,P14207
DB03312,P15144
DB03312,P15328
DB03312,P16066
DB03312,P16233
DB03312,P16444
DB03312,P18858
DB03312,P19634
DB03312,P19801
DB03312,P20594
DB03312,P20618
DB03312,P20813
DB03312,P23381
DB03312,P25092
DB03312,P25116
DB03312,P25815
DB03312,P28062
DB03312,P28065
DB03312,P28074
DB03312,P30411
DB03312,P30518
DB03312,P30531
DB03312,P30559
DB03312,P30872
DB03312,P30874
DB03312,P30988
DB03312,P31327
DB03312,P31391
DB03312,P31639
DB03312,P32238
DB03312,P32239
DB03312,P32245
DB03312,P32745
DB03312,P32754
DB03312,P33032
DB03312,P34981
DB03312,P34998
DB03312,P35346
DB03312,P35610
DB03312,P37088
DB03312,P37288
DB03312,P39900
DB03312,P40306
DB03312,P41968
DB03312,P43220
DB03312,P47901
DB03312,P48735
DB03312,P49146
DB03312,P49327
DB03312,P49354
DB03312,P49356
DB03312,P49721
DB03312,P49916
DB03312,P50135
DB03312,P51168
DB03312,P51170
DB03312,P51172
DB03312,P51681
DB03312,P51788
DB03312,P53396
DB03312,P55157
DB03312,P61073
DB03312,P61626
DB03312,P68133
DB03312,P78348
DB03312,Q01718
DB03312,Q01726
DB03312,Q02643
DB03312,Q04206
DB03312,Q08462
DB03312,Q08828
DB03312,Q13509
DB03312,Q14145
DB03312,Q14534
DB03312,Q15910
DB03312,Q16515
DB03312,Q16602
DB03312,Q16739
DB03312,Q16850
DB03312,Q8TE23
DB03312,Q92800
DB03312,Q92847
DB03312,Q92911
DB03312,Q99519
DB03312,Q9H3S4
DB03312,Q9NQX3
DB03312,Q9UEW3
DB03312,Q9UGM6
DB03312,Q9UL51
DB03312,Q9UM07
DB03312,Q9UNN8
DB03312,Q9Y234
DB03312,Q9Y289
DB03312,Q9Y3I0
DB03312,Q9Y3R4
DB03766,O00142
DB03766,O00244
DB03766,O00764
DB03766,O14746
DB03766,O14980
DB03766,O43613
DB03766,O43614
DB03766,O43766
DB03766,O60502
DB03766,O60894
DB03766,O60895
DB03766,O60896
DB03766,O75874
DB03766,O95622
DB03766,P00749
DB03766,P01350
DB03766,P04156
DB03766,P06280
DB03766,P07098
DB03766,P08174
DB03766,P08473
DB03766,P09110
DB03766,P11168
DB03766,P11387
DB03766,P11413
DB03766,P13716
DB03766,P14207
DB03766,P15144
DB03766,P15328
DB03766,P16066
DB03766,P16233
DB03766,P16444
DB03766,P18858
DB03766,P19634
DB03766,P19801
DB03766,P19971
DB03766,P20594
DB03766,P20618
DB03766,P20813
DB03766,P23381
DB03766,P25092
DB03766,P25116
DB03766,P25815
DB03766,P28062
DB03766,P28065
DB03766,P28074
DB03766,P30411
DB03766,P30518
DB03766,P30531
DB03766,P30872
DB03766,P30874
DB03766,P30988
DB03766,P31327
DB03766,P31391
DB03766,P31639
DB03766,P32238
DB03766,P32239
DB03766,P32245
DB03766,P32745
DB03766,P32754
DB03766,P33032
DB03766,P34981
DB03766,P35346
DB03766,P35610
DB03766,P37088
DB03766,P39900
DB03766,P40306
DB03766,P41968
DB03766,P43220
DB03766,P47901
DB03766,P48735
DB03766,P49146
DB03766,P49327
DB03766,P49354
DB03766,P49356
DB03766,P49721
DB03766,P49916
DB03766,P51168
DB03766,P51170
DB03766,P51172
DB03766,P51681
DB03766,P51788
DB03766,P53396
DB03766,P55157
DB03766,P61073
DB03766,P61626
DB03766,P68133
DB03766,P78348
DB03766,Q01718
DB03766,Q01726
DB03766,Q02643
DB03766,Q04206
DB03766,Q08462
DB03766,Q08828
DB03766,Q13509
DB03766,Q14145
DB03766,Q14534
DB03766,Q15910
DB03766,Q16602
DB03766,Q16739
DB03766,Q16850
DB03766,Q8TE23
DB03766,Q92800
DB03766,Q92847
DB03766,Q92911
DB03766,Q99519
DB03766,Q9H3S4
DB03766,Q9UEW3
DB03766,Q9UGM6
DB03766,Q9UL51
DB03766,Q9UM07
DB03766,Q9UNN8
DB03766,Q9Y234
DB03766,Q9Y289
DB03766,Q9Y3I0
DB03766,Q9Y3R4
DB04794,O00142
DB04794,O00244
DB04794,O00764
DB04794,O14746
DB04794,O14980
DB04794,O43766
DB04794,O60502
DB04794,O60894
DB04794,O60895
DB04794,O60896
DB04794,O95622
DB04794,P00749
DB04794,P01350
DB04794,P01889
DB04794,P04156
DB04794,P06280
DB04794,P07098
DB04794,P08174
DB04794,P08473
DB04794,P09110
DB04794,P11168
DB04794,P11413
DB04794,P13716
DB04794,P14207
DB04794,P15144
DB04794,P15328
DB04794,P16066
DB04794,P16233
DB04794,P16444
DB04794,P18858
DB04794,P19634
DB04794,P19801
DB04794,P19971
DB04794,P20594
DB04794,P23381
DB04794,P25092
DB04794,P25815
DB04794,P28062
DB04794,P28065
DB04794,P30411
DB04794,P30531
DB04794,P30559
DB04794,P30872
DB04794,P30874
DB04794,P30988
DB04794,P31327
DB04794,P31391
DB04794,P31639
DB04794,P32238
DB04794,P32239
DB04794,P32245
DB04794,P32745
DB04794,P32754
DB04794,P33032
DB04794,P34981
DB04794,P34998
DB04794,P35346
DB04794,P35610
DB04794,P37088
DB04794,P39900
DB04794,P40306
DB04794,P41968
DB04794,P43220
DB04794,P47901
DB04794,P49146
DB04794,P49327
DB04794,P49354
DB04794,P49356
DB04794,P49721
DB04794,P49916
DB04794,P50135
DB04794,P51168
DB04794,P51170
DB04794,P51172
DB04794,P51681
DB04794,P51788
DB04794,P53396
DB04794,P61073
DB04794,P61626
DB04794,P68133
DB04794,P78348
DB04794,Q01718
DB04794,Q01726
DB04794,Q02643
DB04794,Q04206
DB04794,Q08462
DB04794,Q08828
DB04794,Q14145
DB04794,Q14534
DB04794,Q16515
DB04794,Q16850
DB04794,Q8TE23
DB04794,Q92847
DB04794,Q92911
DB04794,Q99519
DB04794,Q9H3S4
DB04794,Q9NQX3
DB04794,Q9UEW3
DB04794,Q9UGM6
DB04794,Q9UL51
DB04794,Q9UNN8
DB04794,Q9Y234
DB04794,Q9Y289
DB04794,Q9Y3I0
DB04794,Q9Y3R4
DB04835,O00142
DB04835,O00244
DB04835,O00764
DB04835,O14746
DB04835,O14980
DB04835,O43613
DB04835,O43614
DB04835,O43766
DB04835,O60502
DB04835,O60894
DB04835,O60895
DB04835,O60896
DB04835,O75874
DB04835,O95622
DB04835,P00749
DB04835,P01350
DB04835,P04156
DB04835,P06280
DB04835,P07098
DB04835,P08174
DB04835,P08473
DB04835,P09110
DB04835,P11168
DB04835,P11387
DB04835,P11413
DB04835,P13716
DB04835,P14207
DB04835,P15144
DB04835,P15328
DB04835,P16066
DB04835,P16233
DB04835,P16444
DB04835,P18858
DB04835,P19634
DB04835,P19801
DB04835,P19971
DB04835,P20594
DB04835,P20618
DB04835,P20813
DB04835,P23381
DB04835,P25092
DB04835,P25116
DB04835,P25815
DB04835,P28062
DB04835,P28065
DB04835,P28074
DB04835,P30411
DB04835,P30531
DB04835,P30559
DB04835,P30872
DB04835,P30874
DB04835,P30988
DB04835,P31327
DB04835,P31391
DB04835,P31639
DB04835,P32238
DB04835,P32239
DB04835,P32245
DB04835,P32745
DB04835,P32754
DB04835,P33032
DB04835,P34981
DB04835,P34998
DB04835,P35346
DB04835,P35610
DB04835,P37088
DB04835,P39900
DB04835,P41968
DB04835,P43220
DB04835,P47901
DB04835,P48735
DB04835,P49146
DB04835,P49327
DB04835,P49721
DB04835,P49916
DB04835,P50135
DB04835,P51168
DB04835,P51170
DB04835,P51172
DB04835,P51788
DB04835,P53396
DB04835,P55157
DB04835,P61626
DB04835,P68133
DB04835,P78348
DB04835,Q01718
DB04835,Q01726
DB04835,Q02643
DB04835,Q04206
DB04835,Q08462
DB04835,Q08828
DB04835,Q13509
DB04835,Q14145
DB04835,Q14534
DB04835,Q15910
DB04835,Q16515
DB04835,Q16602
DB04835,Q16739
DB04835,Q8TE23
DB04835,Q92800
DB04835,Q92847
DB04835,Q92911
DB04835,Q99519
DB04835,Q9H3S4
DB04835,Q9NQX3
DB04835,Q9UEW3
DB04835,Q9UGM6
DB04835,Q9UL51
DB04835,Q9UM07
DB04835,Q9UNN8
DB04835,Q9Y234
DB04835,Q9Y289
DB04835,Q9Y3I0
DB04835,Q9Y3R4
DB04845,O00142
DB04845,O00244
DB04845,O00764
DB04845,O14980
DB04845,O43766
DB04845,O60894
DB04845,O60895
DB04845,O60896
DB04845,O95622
DB04845,P01889
DB04845,P06280
DB04845,P09110
DB04845,P11413
DB04845,P13716
DB04845,P14207
DB04845,P15144
DB04845,P15328
DB04845,P16066
DB04845,P16444
DB04845,P19634
DB04845,P19801
DB04845,P20594
DB04845,P23381
DB04845,P25092
DB04845,P25815
DB04845,P30411
DB04845,P30531
DB04845,P30559
DB04845,P30988
DB04845,P31327
DB04845,P31639
DB04845,P32238
DB04845,P32239
DB04845,P32245
DB04845,P32754
DB04845,P33032
DB04845,P34981
DB04845,P35610
DB04845,P37088
DB04845,P39900
DB04845,P41968
DB04845,P43220
DB04845,P47901
DB04845,P49146
DB04845,P50135
DB04845,P51168
DB04845,P51170
DB04845,P51172
DB04845,P51681
DB04845,P51788
DB04845,P53396
DB04845,P61626
DB04845,P68133
DB04845,P78348
DB04845,Q01718
DB04845,Q01726
DB04845,Q02643
DB04845,Q08462
DB04845,Q08828
DB04845,Q16515
DB04845,Q16602
DB04845,Q16739
DB04845,Q8TE23
DB04845,Q92847
DB04845,Q99519
DB04845,Q9H3S4
DB04845,Q9NQX3
DB04845,Q9UEW3
DB04845,Q9UGM6
DB04845,Q9UL51
DB04845,Q9UNN8
DB04845,Q9Y234
DB04845,Q9Y289
DB04845,Q9Y3I0
DB04845,Q9Y3R4
DB05018,O00142
DB05018,O00244
DB05018,O14980
DB05018,O43613
DB05018,O43614
DB05018,O43766
DB05018,O60502
DB05018,O60894
DB05018,O60895
DB05018,O60896
DB05018,O75874
DB05018,P01350
DB05018,P07098
DB05018,P08174
DB05018,P09110
DB05018,P11168
DB05018,P11413
DB05018,P13716
DB05018,P16233
DB05018,P16444
DB05018,P19971
DB05018,P20594
DB05018,P20618
DB05018,P20813
DB05018,P23381
DB05018,P25092
DB05018,P25116
DB05018,P25815
DB05018,P28062
DB05018,P28065
DB05018,P28074
DB05018,P30531
DB05018,P30559
DB05018,P30872
DB05018,P30874
DB05018,P30988
DB05018,P31327
DB05018,P31391
DB05018,P32238
DB05018,P32239
DB05018,P32245
DB05018,P32745
DB05018,P32754
DB05018,P33032
DB05018,P34981
DB05018,P34998
DB05018,P35346
DB05018,P35610
DB05018,P39900
DB05018,P40306
DB05018,P41968
DB05018,P49146
DB05018,P49327
DB05018,P49354
DB05018,P49356
DB05018,P49721
DB05018,P50135
DB05018,P51681
DB05018,P53396
DB05018,P55157
DB05018,P61626
DB05018,P68133
DB05018,Q01718
DB05018,Q01726
DB05018,Q02643
DB05018,Q04206
DB05018,Q13509
DB05018,Q14145
DB05018,Q14534
DB05018,Q15910
DB05018,Q16602
DB05018,Q16739
DB05018,Q16850
DB05018,Q8TE23
DB05018,Q92800
DB05018,Q92847
DB05018,Q9H3S4
DB05018,Q9NQX3
DB05018,Q9UEW3
DB05018,Q9UGM6
DB05018,Q9UL51
DB05018,Q9Y234
DB05018,Q9Y289
DB05018,Q9Y3I0
DB05382,O00142
DB05382,O00764
DB05382,O14980
DB05382,O43613
DB05382,O43614
DB05382,O43766
DB05382,O60502
DB05382,O60894
DB05382,O60895
DB05382,O60896
DB05382,O75874
DB05382,P01350
DB05382,P06280
DB05382,P07098
DB05382,P08174
DB05382,P08473
DB05382,P09110
DB05382,P11168
DB05382,P11387
DB05382,P14207
DB05382,P15144
DB05382,P15328
DB05382,P16233
DB05382,P16444
DB05382,P18858
DB05382,P19971
DB05382,P20594
DB05382,P20618
DB05382,P20813
DB05382,P23381
DB05382,P25092
DB05382,P25815
DB05382,P28062
DB05382,P28065
DB05382,P28074
DB05382,P30518
DB05382,P30531
DB05382,P30559
DB05382,P30872
DB05382,P30874
DB05382,P30988
DB05382,P31391
DB05382,P31639
DB05382,P32238
DB05382,P32239
DB05382,P32245
DB05382,P32745
DB05382,P32754
DB05382,P33032
DB05382,P34998
DB05382,P35346
DB05382,P35610
DB05382,P37288
DB05382,P39900
DB05382,P40306
DB05382,P41968
DB05382,P47901
DB05382,P49146
DB05382,P49327
DB05382,P49354
DB05382,P49356
DB05382,P49721
DB05382,P49916
DB05382,P51172
DB05382,P51788
DB05382,P53396
DB05382,P55157
DB05382,P61073
DB05382,P61626
DB05382,P68133
DB05382,Q01726
DB05382,Q02643
DB05382,Q08462
DB05382,Q08828
DB05382,Q13509
DB05382,Q14145
DB05382,Q14534
DB05382,Q15910
DB05382,Q16602
DB05382,Q16739
DB05382,Q16850
DB05382,Q8TE23
DB05382,Q92800
DB05382,Q92847
DB05382,Q99519
DB05382,Q9H3S4
DB05382,Q9NQX3
DB05382,Q9UEW3
DB05382,Q9UGM6
DB05382,Q9UL51
DB05382,Q9Y234
DB05382,Q9Y289
DB05382,Q9Y3I0
DB05382,Q9Y3R4
DB05630,O00142
DB05630,O00244
DB05630,O00764
DB05630,O14746
DB05630,O14980
DB05630,O43613
DB05630,O43614
DB05630,O43766
DB05630,O60502
DB05630,O60894
DB05630,O60895
DB05630,O60896
DB05630,O75874
DB05630,O95622
DB05630,P00749
DB05630,P01350
DB05630,P04156
DB05630,P06280
DB05630,P07098
DB05630,P08174
DB05630,P08473
DB05630,P09110
DB05630,P11168
DB05630,P11413
DB05630,P14207
DB05630,P15144
DB05630,P15328
DB05630,P16066
DB05630,P16233
DB05630,P16444
DB05630,P18858
DB05630,P19634
DB05630,P19801
DB05630,P19971
DB05630,P20594
DB05630,P20618
DB05630,P20813
DB05630,P23381
DB05630,P25092
DB05630,P25116
DB05630,P25815
DB05630,P28062
DB05630,P28065
DB05630,P28074
DB05630,P30411
DB05630,P30518
DB05630,P30531
DB05630,P30559
DB05630,P30872
DB05630,P30874
DB05630,P30988
DB05630,P31327
DB05630,P31391
DB05630,P31639
DB05630,P32238
DB05630,P32239
DB05630,P32245
DB05630,P32745
DB05630,P32754
DB05630,P33032
DB05630,P34981
DB05630,P35346
DB05630,P35610
DB05630,P37088
DB05630,P37288
DB05630,P39900
DB05630,P40306
DB05630,P41968
DB05630,P43220
DB05630,P47901
DB05630,P48735
DB05630,P49146
DB05630,P49327
DB05630,P49354
DB05630,P49356
DB05630,P49721
DB05630,P49916
DB05630,P50135
DB05630,P51168
DB05630,P51170
DB05630,P51172
DB05630,P51681
DB05630,P51788
DB05630,P53396
DB05630,P55157
DB05630,P61073
DB05630,P61626
DB05630,P68133
DB05630,P78348
DB05630,Q01718
DB05630,Q01726
DB05630,Q02643
DB05630,Q04206
DB05630,Q08462
DB05630,Q08828
DB05630,Q13509
DB05630,Q14145
DB05630,Q14534
DB05630,Q15910
DB05630,Q16515
DB05630,Q16602
DB05630,Q16739
DB05630,Q16850
DB05630,Q8TE23
DB05630,Q92800
DB05630,Q92847
DB05630,Q92911
DB05630,Q99519
DB05630,Q9H3S4
DB05630,Q9NQX3
DB05630,Q9UEW3
DB05630,Q9UGM6
DB05630,Q9UL51
DB05630,Q9UM07
DB05630,Q9UNN8
DB05630,Q9Y234
DB05630,Q9Y289
DB05630,Q9Y3I0
DB05630,Q9Y3R4
DB06196,O00142
DB06196,O00244
DB06196,O14746
DB06196,O14980
DB06196,O43613
DB06196,O43614
DB06196,O43766
DB06196,O60502
DB06196,O60894
DB06196,O60895
DB06196,O60896
DB06196,O75874
DB06196,P01350
DB06196,P07098
DB06196,P08174
DB06196,P09110
DB06196,P11168
DB06196,P13716
DB06196,P16233
DB06196,P16444
DB06196,P19971
DB06196,P20594
DB06196,P20618
DB06196,P23381
DB06196,P25092
DB06196,P25116
DB06196,P25815
DB06196,P28062
DB06196,P28065
DB06196,P28074
DB06196,P30531
DB06196,P30559
DB06196,P30872
DB06196,P30874
DB06196,P30988
DB06196,P31391
DB06196,P32238
DB06196,P32245
DB06196,P32745
DB06196,P33032
DB06196,P34981
DB06196,P35346
DB06196,P35610
DB06196,P39900
DB06196,P40306
DB06196,P41968
DB06196,P48735
DB06196,P49146
DB06196,P49354
DB06196,P49356
DB06196,P49721
DB06196,P50135
DB06196,P53396
DB06196,P55157
DB06196,P61626
DB06196,P68133
DB06196,Q01718
DB06196,Q02643
DB06196,Q04206
DB06196,Q13509
DB06196,Q14145
DB06196,Q14534
DB06196,Q15910
DB06196,Q16602
DB06196,Q16739
DB06196,Q16850
DB06196,Q8TE23
DB06196,Q92800
DB06196,Q92847
DB06196,Q9H3S4
DB06196,Q9NQX3
DB06196,Q9UEW3
DB06196,Q9UGM6
DB06196,Q9UL51
DB06196,Q9Y234
DB06196,Q9Y289
DB06196,Q9Y3I0
DB06212,O00142
DB06212,O00244
DB06212,O14746
DB06212,O14980
DB06212,O43766
DB06212,O60502
DB06212,O60894
DB06212,O60895
DB06212,O60896
DB06212,P09110
DB06212,P11168
DB06212,P11413
DB06212,P13716
DB06212,P16444
DB06212,P19971
DB06212,P20594
DB06212,P23381
DB06212,P25815
DB06212,P30531
DB06212,P30559
DB06212,P30988
DB06212,P32238
DB06212,P32239
DB06212,P32245
DB06212,P33032
DB06212,P34981
DB06212,P34998
DB06212,P35610
DB06212,P39900
DB06212,P41968
DB06212,P49146
DB06212,P50135
DB06212,P51681
DB06212,P61626
DB06212,P68133
DB06212,Q01718
DB06212,Q01726
DB06212,Q02643
DB06212,Q04206
DB06212,Q13509
DB06212,Q14145
DB06212,Q8TE23
DB06212,Q92847
DB06212,Q9H3S4
DB06212,Q9NQX3
DB06212,Q9UEW3
DB06212,Q9UGM6
DB06212,Q9UL51
DB06212,Q9Y234
DB06212,Q9Y289
DB06212,Q9Y3I0
DB06292,O00142
DB06292,O00244
DB06292,O14980
DB06292,O43613
DB06292,O43614
DB06292,O75874
DB06292,P01350
DB06292,P07098
DB06292,P08174
DB06292,P09110
DB06292,P11413
DB06292,P16233
DB06292,P16444
DB06292,P19971
DB06292,P20594
DB06292,P20813
DB06292,P23381
DB06292,P25815
DB06292,P28062
DB06292,P28065
DB06292,P30531
DB06292,P31327
DB06292,P31391
DB06292,P32238
DB06292,P32239
DB06292,P32754
DB06292,P33032
DB06292,P34981
DB06292,P34998
DB06292,P35610
DB06292,P40306
DB06292,P41968
DB06292,P49146
DB06292,P49721
DB06292,P51681
DB06292,P55157
DB06292,P61626
DB06292,P68133
DB06292,Q01718
DB06292,Q01726
DB06292,Q02643
DB06292,Q13509
DB06292,Q14145
DB06292,Q16602
DB06292,Q16850
DB06292,Q8TE23
DB06292,Q92800
DB06292,Q92847
DB06292,Q9H3S4
DB06292,Q9NQX3
DB06292,Q9UEW3
DB06292,Q9UGM6
DB06292,Q9UL51
DB06292,Q9Y3I0
DB06448,O00142
DB06448,O00244
DB06448,O00764
DB06448,O14980
DB06448,O43766
DB06448,O60502
DB06448,O60894
DB06448,O60895
DB06448,O60896
DB06448,O95622
DB06448,P00749
DB06448,P01350
DB06448,P01889
DB06448,P04156
DB06448,P06280
DB06448,P07098
DB06448,P08473
DB06448,P09110
DB06448,P11168
DB06448,P11413
DB06448,P13716
DB06448,P14207
DB06448,P15144
DB06448,P15328
DB06448,P16066
DB06448,P16233
DB06448,P16444
DB06448,P18858
DB06448,P19634
DB06448,P19801
DB06448,P19971
DB06448,P20594
DB06448,P20813
DB06448,P23381
DB06448,P25815
DB06448,P30411
DB06448,P30531
DB06448,P30559
DB06448,P30872
DB06448,P30874
DB06448,P30988
DB06448,P31327
DB06448,P31391
DB06448,P32238
DB06448,P32239
DB06448,P32245
DB06448,P32745
DB06448,P32754
DB06448,P33032
DB06448,P34981
DB06448,P34998
DB06448,P35346
DB06448,P35610
DB06448,P37088
DB06448,P39900
DB06448,P41968
DB06448,P43220
DB06448,P47901
DB06448,P49146
DB06448,P49327
DB06448,P49916
DB06448,P51168
DB06448,P51170
DB06448,P51172
DB06448,P51788
DB06448,P53396
DB06448,P61073
DB06448,P61626
DB06448,P68133
DB06448,P78348
DB06448,Q01718
DB06448,Q01726
DB06448,Q02643
DB06448,Q04206
DB06448,Q08462
DB06448,Q08828
DB06448,Q14145
DB06448,Q16515
DB06448,Q8TE23
DB06448,Q92847
DB06448,Q92911
DB06448,Q99519
DB06448,Q9H3S4
DB06448,Q9NQX3
DB06448,Q9UEW3
DB06448,Q9UGM6
DB06448,Q9UL51
DB06448,Q9UNN8
DB06448,Q9Y234
DB06448,Q9Y289
DB06448,Q9Y3I0
DB06448,Q9Y3R4
DB06663,O00142
DB06663,O00244
DB06663,O00764
DB06663,O14746
DB06663,O14980
DB06663,O60502
DB06663,O95622
DB06663,P01350
DB06663,P01889
DB06663,P04156
DB06663,P06280
DB06663,P07098
DB06663,P08174
DB06663,P08473
DB06663,P09110
DB06663,P11168
DB06663,P11413
DB06663,P13716
DB06663,P14207
DB06663,P15144
DB06663,P15328
DB06663,P16066
DB06663,P16233
DB06663,P16444
DB06663,P18858
DB06663,P19634
DB06663,P19801
DB06663,P19971
DB06663,P20594
DB06663,P20813
DB06663,P23381
DB06663,P25092
DB06663,P25815
DB06663,P28062
DB06663,P28065
DB06663,P30411
DB06663,P30531
DB06663,P30559
DB06663,P31327
DB06663,P32238
DB06663,P32239
DB06663,P32245
DB06663,P32754
DB06663,P33032
DB06663,P34981
DB06663,P34998
DB06663,P35610
DB06663,P37088
DB06663,P39900
DB06663,P40306
DB06663,P41968
DB06663,P49146
DB06663,P49327
DB06663,P49354
DB06663,P49356
DB06663,P49721
DB06663,P49916
DB06663,P51168
DB06663,P51170
DB06663,P51172
DB06663,P51681
DB06663,P51788
DB06663,P53396
DB06663,P61073
DB06663,P61626
DB06663,P68133
DB06663,P78348
DB06663,Q01718
DB06663,Q01726
DB06663,Q02643
DB06663,Q04206
DB06663,Q08462
DB06663,Q08828
DB06663,Q14145
DB06663,Q14534
DB06663,Q16515
DB06663,Q8TE23
DB06663,Q92911
DB06663,Q99519
DB06663,Q9H3S4
DB06663,Q9NQX3
DB06663,Q9UEW3
DB06663,Q9UGM6
DB06663,Q9UNN8
DB06663,Q9Y3I0
DB06663,Q9Y3R4
DB06775,O00142
DB06775,O00244
DB06775,O00764
DB06775,O14746
DB06775,O14980
DB06775,O43613
DB06775,O43614
DB06775,O43766
DB06775,O60502
DB06775,O60894
DB06775,O60895
DB06775,O60896
DB06775,O75874
DB06775,O95622
DB06775,P00749
DB06775,P01350
DB06775,P01889
DB06775,P04156
DB06775,P06280
DB06775,P07098
DB06775,P08174
DB06775,P08473
DB06775,P09110
DB06775,P11168
DB06775,P11387
DB06775,P11413
DB06775,P13716
DB06775,P14207
DB06775,P15144
DB06775,P15328
DB06775,P16066
DB06775,P16233
DB06775,P16444
DB06775,P18858
DB06775,P19634
DB06775,P19801
DB06775,P19971
DB06775,P20594
DB06775,P20618
DB06775,P20813
DB06775,P23381
DB06775,P25092
DB06775,P25116
DB06775,P25815
DB06775,P28062
DB06775,P28065
DB06775,P28074
DB06775,P30411
DB06775,P30518
DB06775,P30531
DB06775,P30559
DB06775,P30872
DB06775,P30874
DB06775,P30988
DB06775,P31391
DB06775,P31639
DB06775,P32238
DB06775,P32239
DB06775,P32245
DB06775,P32745
DB06775,P32754
DB06775,P33032
DB06775,P34981
DB06775,P34998
DB06775,P35346
DB06775,P35610
DB06775,P37088
DB06775,P37288
DB06775,P39900
DB06775,P40306
DB06775,P41968
DB06775,P43220
DB06775,P47901
DB06775,P48735
DB06775,P49146
DB06775,P49327
DB06775,P49354
DB06775,P49356
DB06775,P49721
DB06775,P49916
DB06775,P50135
DB06775,P51168
DB06775,P51170
DB06775,P51172
DB06775,P51681
DB06775,P51788
DB06775,P53396
DB06775,P55157
DB06775,P61073
DB06775,P61626
DB06775,P68133
DB06775,P78348
